,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp,Full Date With H,Full Date Without H,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,Full Date,Is Holiday
377,389,37.743958,-122.405594,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-01-16 15:47:33,1484571600.0,1484517600.0,2017,16,1,15,Partly Cloudy,,,53.1,66.0,5.8,10.0,No,2017-1-16 15:0:0,True
378,390,37.76181,-122.405846,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-05-20 23:04:00,1590008400.0,1589925600.0,2020,20,5,23,Fair,59.0,0.0,59.0,75.0,8.0,10.0,No,2020-5-20 23:0:0,False
379,391,37.807072,-122.475616,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-06-09 17:56:01,1497020400.0,1496959200.0,2017,9,6,17,Partly Cloudy,,,62.1,60.0,23.0,10.0,No,2017-6-9 17:0:0,False
380,392,37.76542,-122.40486,False,0.249,False,False,False,False,False,False,False,False,R,2,2017-02-23 14:15:10,1487851200.0,1487800800.0,2017,23,2,14,Scattered Clouds,,,53.1,48.0,15.0,10.0,No,2017-2-23 14:0:0,False
381,393,37.811178000000005,-122.364005,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-21 14:31:00,1569067200.0,1569016800.0,2019,21,9,14,Fair,84.0,0.0,84.0,29.0,9.0,10.0,No,2019-9-21 14:0:0,True
382,394,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2017-08-07 05:52:45,1502074800.0,1502056800.0,2017,7,8,5,Overcast,,,61.0,90.0,9.2,10.0,No,2017-8-7 5:0:0,False
383,395,37.746021,-122.404228,False,0.5600000023839999,False,False,False,False,False,False,False,False,R,2,2020-11-23 11:00:10,1606122000.0,1606082400.0,2020,23,11,11,Partly Cloudy,57.0,0.0,57.0,74.0,3.0,10.0,No,2020-11-23 11:0:0,False
384,396,37.733112,-122.412216,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-03-31 10:54:49,1459411200.0,1459375200.0,2016,31,3,10,Mostly Cloudy,,,57.9,75.0,8.1,10.0,No,2016-3-31 10:0:0,False
385,397,37.72401,-122.401464,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-10-07 13:02:00,1570446000.0,1570399200.0,2019,7,10,13,Fair,73.0,0.0,73.0,55.0,5.0,10.0,No,2019-10-7 13:0:0,False
386,399,37.737453,-122.402199,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-03-19 19:55:44,1553014800.0,1552946400.0,2019,19,3,19,Overcast,,,59.0,58.0,15.0,10.0,No,2019-3-19 19:0:0,False
387,400,37.761818,-122.405869,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-08-15 15:05:50,1597496400.0,1597442400.0,2020,15,8,15,Partly Cloudy,94.0,0.0,94.0,21.0,13.0,10.0,No,2020-8-15 15:0:0,True
388,402,37.743958,-122.405594,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-06-13 16:21:32,1497362400.0,1497304800.0,2017,13,6,16,Clear,,,66.9,49.0,24.2,10.0,No,2017-6-13 16:0:0,False
389,403,37.733986,-122.405937,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-08-23 13:24:47,1503486000.0,1503439200.0,2017,23,8,13,Partly Cloudy,,,69.1,63.0,17.3,9.0,No,2017-8-23 13:0:0,False
390,404,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2018-03-30 16:00:00,1522418400.0,1522360800.0,2018,30,3,16,Mostly Cloudy,,,75.0,44.0,11.5,10.0,No,2018-3-30 16:0:0,False
391,405,37.732166,-122.430733,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-01-16 14:30:59,1579176000.0,1579125600.0,2020,16,1,14,Mostly Cloudy,50.0,0.05,50.0,80.0,14.0,10.0,No,2020-1-16 14:0:0,False
392,406,37.731361,-122.423836,False,0.0,False,False,True,False,False,False,False,False,R,3,2019-02-06 09:39:47,1549436400.0,1549404000.0,2019,6,2,9,Scattered Clouds,,,46.9,63.0,4.6,10.0,No,2019-2-6 9:0:0,False
393,407,37.74496,-122.40522,False,0.0,False,False,True,False,False,False,False,False,R,1,2020-06-10 16:40:31,1591797600.0,1591740000.0,2020,10,6,16,Partly Cloudy / Windy,72.0,0.0,72.0,51.0,25.0,10.0,No,2020-6-10 16:0:0,False
394,408,37.778732,-122.400291,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-01-31 19:51:10,1580490000.0,1580421600.0,2020,31,1,19,Fair,58.0,0.0,58.0,81.0,0.0,10.0,No,2020-1-31 19:0:0,False
395,409,37.785835,-122.391518,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-03-30 11:54:07,1459328400.0,1459288800.0,2016,30,3,11,Mostly Cloudy,,,59.0,62.0,12.7,10.0,No,2016-3-30 11:0:0,False
396,410,37.775558,-122.405807,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-03-29 05:52:58,1553828400.0,1553810400.0,2019,29,3,5,Clear,,,46.9,86.0,3.5,8.0,No,2019-3-29 5:0:0,False
397,411,37.725182,-122.401639,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-01-22 20:21:00,1579716000.0,1579644000.0,2020,22,1,20,Partly Cloudy,53.0,0.0,53.0,74.0,5.0,10.0,No,2020-1-22 20:0:0,False
398,412,37.743961,-122.405602,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-05-16 07:30:09,1557982800.0,1557957600.0,2019,16,5,7,Rain,55.0,0.02,55.0,74.0,17.0,7.0,No,2019-5-16 7:0:0,False
399,413,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-02 06:32:40,1575259200.0,1575237600.0,2019,2,12,6,Cloudy,55.0,0.0,55.0,83.0,8.0,10.0,No,2019-12-2 6:0:0,False
400,414,37.784245,-122.393204,False,1.80999994278,False,False,False,False,False,False,False,False,R,3,2018-05-01 20:09:31,1525197600.0,1525125600.0,2018,1,5,20,Scattered Clouds,,,55.0,77.0,12.7,7.0,No,2018-5-1 20:0:0,False
401,415,37.784672,-122.392464,False,0.0,True,False,False,False,False,False,False,False,R,3,2019-07-17 05:29:14,1563332400.0,1563314400.0,2019,17,7,5,Mostly Cloudy,61.0,0.0,61.0,78.0,0.0,10.0,No,2019-7-17 5:0:0,False
402,416,37.732382,-122.414015,False,0.093,False,False,False,False,False,False,False,False,R,2,2017-08-22 09:44:15,1503385200.0,1503352800.0,2017,22,8,9,Partly Cloudy,,,66.0,70.0,11.5,10.0,No,2017-8-22 9:0:0,False
403,417,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-04-23 05:08:25,1524452400.0,1524434400.0,2018,23,4,5,Clear,,,53.1,89.0,,10.0,No,2018-4-23 5:0:0,False
404,418,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-03-29 02:58:44,1522281600.0,1522274400.0,2018,29,3,2,Clear,,,53.1,96.0,,10.0,No,2018-3-29 2:0:0,False
405,419,37.785564,-122.39281499999998,False,0.0,False,False,False,False,False,False,False,False,L,3,2019-01-07 18:19:45,1546876800.0,1546812000.0,2019,7,1,18,Overcast,,,54.0,83.0,6.9,10.0,No,2019-1-7 18:0:0,False
406,420,37.80827,-122.36701,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-11-13 20:08:00,1573668000.0,1573596000.0,2019,13,11,20,Cloudy,56.0,0.0,56.0,77.0,5.0,9.0,No,2019-11-13 20:0:0,False
407,421,37.74292,-122.397,False,1.008,False,False,False,False,False,False,False,False,R,2,2019-03-27 16:51:14,1553695200.0,1553637600.0,2019,27,3,16,Mostly Cloudy,,,57.9,67.0,9.2,10.0,No,2019-3-27 16:0:0,False
408,422,37.808491,-122.367348,False,0.0,False,False,False,False,False,False,True,False,R,3,2019-08-15 00:21:20,1565820000.0,1565820000.0,2019,15,8,0,Fair,67.0,0.0,67.0,76.0,8.0,10.0,No,2019-8-15 0:0:0,False
409,423,37.709175,-122.392708,False,0.0,True,False,False,False,False,False,True,False,R,2,2016-06-08 12:53:29,1465380000.0,1465336800.0,2016,8,6,12,Mostly Cloudy,,,66.0,59.0,21.9,10.0,No,2016-6-8 12:0:0,False
410,424,37.765282,-122.40485,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-30 14:31:30,1567166400.0,1567116000.0,2019,30,8,14,Fair,73.0,0.0,73.0,59.0,17.0,10.0,No,2019-8-30 14:0:0,False
411,426,37.785542,-122.39138,False,0.01,False,False,True,False,False,False,False,False,R,3,2016-12-27 01:59:19,1482793200.0,1482789600.0,2016,27,12,1,Mostly Cloudy,,,43.0,49.0,,10.0,No,2016-12-27 1:0:0,False
412,427,37.750099,-122.39225,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-06-16 21:16:24,1497639600.0,1497564000.0,2017,16,6,21,Partly Cloudy,,,70.0,61.0,5.8,10.0,No,2017-6-16 21:0:0,False
413,428,37.77441,-122.406129,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-03-24 15:20:30,1490360400.0,1490306400.0,2017,24,3,15,Light Rain,,0.15,55.0,93.0,3.5,3.0,No,2017-3-24 15:0:0,False
414,429,37.778288,-122.400913,False,0.3829999999999999,False,False,False,False,False,False,False,False,R,2,2016-10-31 08:35:46,1477893600.0,1477864800.0,2016,31,10,8,Overcast,,,57.9,90.0,8.1,10.0,No,2016-10-31 8:0:0,False
415,430,37.808323,-122.36736299999998,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-01-31 14:18:44,1548936000.0,1548885600.0,2019,31,1,14,Mostly Cloudy,,,61.0,75.0,4.6,10.0,No,2019-1-31 14:0:0,False
416,431,37.808495,-122.367325,False,0.0,False,False,False,False,False,False,True,False,R,3,2020-06-24 02:23:29,1592956800.0,1592949600.0,2020,24,6,2,Mostly Cloudy,60.0,0.0,60.0,86.0,5.0,10.0,No,2020-6-24 2:0:0,False
417,432,37.726318,-122.44603700000002,False,0.01,False,False,True,False,False,False,False,False,R,3,2016-05-11 16:57:12,1462975200.0,1462917600.0,2016,11,5,16,Partly Cloudy,,,64.0,70.0,20.7,10.0,No,2016-5-11 16:0:0,False
418,433,37.769375,-122.405533,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-11-20 20:46:18,1542736800.0,1542664800.0,2018,20,11,20,Mostly Cloudy,,,57.0,69.0,,10.0,No,2018-11-20 20:0:0,False
419,434,37.808071000000005,-122.36718799999998,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-05-20 05:06:47,1463713200.0,1463695200.0,2016,20,5,5,Mostly Cloudy,,,54.0,72.0,20.7,10.0,No,2016-5-20 5:0:0,False
420,435,37.77848,-122.40061,False,0.362,False,False,False,False,False,False,False,False,R,2,2018-12-06 17:27:16,1544108400.0,1544047200.0,2018,6,12,17,Clear,,,55.0,57.0,5.8,10.0,No,2018-12-6 17:0:0,False
421,436,37.726304,-122.446015,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-03-04 19:58:00,1583341200.0,1583272800.0,2020,4,3,19,Fair,58.0,0.0,58.0,70.0,8.0,10.0,No,2020-3-4 19:0:0,False
422,437,37.73473,-122.40638,False,0.42,False,False,False,False,False,False,False,False,R,2,2018-01-10 16:36:57,1515592800.0,1515535200.0,2018,10,1,16,Overcast,,,55.9,84.0,4.6,10.0,No,2018-1-10 16:0:0,False
423,438,37.786337,-122.392253,False,0.09,False,False,False,False,False,False,False,False,L,3,2016-08-30 00:17:05,1472508000.0,1472508000.0,2016,30,8,0,Overcast,,,62.1,84.0,9.2,10.0,No,2016-8-30 0:0:0,False
424,439,37.766239,-122.405258,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-05-16 21:11:19,1589655600.0,1589580000.0,2020,16,5,21,Mostly Cloudy,64.0,0.0,64.0,67.0,7.0,10.0,No,2020-5-16 21:0:0,True
425,440,37.776038,-122.402526,False,0.0,False,False,False,False,False,False,False,True,R,2,2019-09-21 02:04:00,1569024000.0,1569016800.0,2019,21,9,2,Fair,64.0,0.0,64.0,67.0,6.0,10.0,No,2019-9-21 2:0:0,True
426,441,37.737488,-122.402245,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-07-25 09:49:37,1532502000.0,1532469600.0,2018,25,7,9,Partly Cloudy,,,61.0,78.0,15.0,10.0,No,2018-7-25 9:0:0,False
427,442,37.729915000000005,-122.439569,False,0.415,False,False,False,False,False,False,False,False,R,2,2020-12-28 14:49:00,1609156800.0,1609106400.0,2020,28,12,14,Partly Cloudy,55.0,0.0,55.0,67.0,12.0,10.0,No,2020-12-28 14:0:0,False
428,443,37.750057,-122.390429,False,0.0,True,False,False,False,False,False,False,False,R,2,2019-09-21 19:02:00,1569085200.0,1569016800.0,2019,21,9,19,Fair,73.0,0.0,73.0,41.0,20.0,10.0,No,2019-9-21 19:0:0,True
429,444,37.752501,-122.402997,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-12 08:23:00,1581487200.0,1581458400.0,2020,12,2,8,Fair,55.0,0.0,55.0,72.0,0.0,10.0,No,2020-2-12 8:0:0,False
430,445,37.721198,-122.400349,False,0.046,False,False,False,False,False,False,False,False,R,2,2020-12-14 14:00:00,1607947200.0,1607896800.0,2020,14,12,14,Fair,56.0,0.0,56.0,62.0,3.0,10.0,No,2020-12-14 14:0:0,False
431,446,37.732235,-122.432073,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-11-09 09:47:00,1573282800.0,1573250400.0,2019,9,11,9,Fog,52.0,0.0,52.0,89.0,5.0,1.0,No,2019-11-9 9:0:0,True
432,447,37.812978,-122.361849,False,2.375,False,False,False,False,False,False,False,False,R,2,2020-09-30 16:32:00,1601474400.0,1601416800.0,2020,30,9,16,Smoke,81.0,0.0,81.0,50.0,8.0,6.0,No,2020-9-30 16:0:0,False
433,448,37.767567,-122.405502,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-04 17:24:00,1578150000.0,1578088800.0,2020,4,1,17,Partly Cloudy,52.0,0.0,52.0,83.0,13.0,10.0,No,2020-1-4 17:0:0,True
434,449,37.771263,-122.405462,False,0.0,True,False,False,False,False,False,False,True,R,2,2020-01-04 18:32:00,1578153600.0,1578088800.0,2020,4,1,18,Mostly Cloudy,54.0,0.0,54.0,86.0,9.0,10.0,No,2020-1-4 18:0:0,True
435,450,37.731739000000005,-122.404314,False,0.3379999999999999,False,False,False,False,False,False,False,False,L,2,2020-11-04 01:18:00,1604444400.0,1604440800.0,2020,4,11,1,Fair,55.0,0.0,55.0,86.0,9.0,10.0,No,2020-11-4 1:0:0,False
436,451,37.729954,-122.439507,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-04-19 08:11:52,1524117600.0,1524088800.0,2018,19,4,8,Partly Cloudy,,,53.1,71.0,6.9,10.0,No,2018-4-19 8:0:0,False
437,452,37.734512,-122.433868,False,0.0,False,False,False,False,False,False,False,True,R,2,2016-09-12 11:41:11,1473670800.0,1473631200.0,2016,12,9,11,Scattered Clouds,,,64.9,56.0,15.0,10.0,No,2016-9-12 11:0:0,False
438,453,37.732175,-122.43073400000002,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-11-01 17:43:00,1572620400.0,1572559200.0,2019,1,11,17,Fair,67.0,0.0,67.0,28.0,8.0,10.0,No,2019-11-1 17:0:0,False
439,454,37.740299,-122.407848,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-17 12:44:00,1581933600.0,1581890400.0,2020,17,2,12,Mostly Cloudy,67.0,0.0,67.0,31.0,0.0,10.0,No,2020-2-17 12:0:0,True
440,455,37.73224,-122.43207,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-12 17:49:00,1576162800.0,1576101600.0,2019,12,12,17,Mostly Cloudy,59.0,0.0,59.0,90.0,5.0,10.0,No,2019-12-12 17:0:0,False
441,457,37.725178,-122.401657,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-05-11 07:27:42,1526014800.0,1525989600.0,2018,11,5,7,Mostly Cloudy,,,57.0,74.0,,10.0,No,2018-5-11 7:0:0,False
442,458,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2016-09-28 12:44:55,1475056800.0,1475013600.0,2016,28,9,12,Partly Cloudy,,,66.9,68.0,13.8,10.0,No,2016-9-28 12:0:0,False
443,459,37.75249,-122.40303,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-01-23 18:49:00,1579795200.0,1579730400.0,2020,23,1,18,Cloudy,57.0,0.0,57.0,77.0,5.0,10.0,No,2020-1-23 18:0:0,False
444,460,37.765995,-122.40522,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-06-13 08:43:09,1528869600.0,1528840800.0,2018,13,6,8,Clear,,,64.9,56.0,4.6,10.0,No,2018-6-13 8:0:0,False
445,461,37.764633,-122.405113,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-12-16 02:17:54,1481846400.0,1481839200.0,2016,16,12,2,Mostly Cloudy,,,51.1,66.0,21.9,10.0,No,2016-12-16 2:0:0,False
446,462,37.79226,-122.39977,False,0.0,True,False,False,False,False,False,False,True,L,2,2018-09-05 18:41:39,1536163200.0,1536098400.0,2018,5,9,18,Mostly Cloudy,,,60.1,80.0,15.0,10.0,No,2018-9-5 18:0:0,False
447,463,37.71019,-122.395515,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-05 09:02:36,1580886000.0,1580853600.0,2020,5,2,9,Mostly Cloudy,47.0,0.0,47.0,59.0,0.0,10.0,No,2020-2-5 9:0:0,False
448,464,37.725772,-122.446186,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-08 11:50:00,1578474000.0,1578434400.0,2020,8,1,11,Cloudy,56.0,0.0,56.0,69.0,12.0,9.0,No,2020-1-8 11:0:0,False
449,465,37.77848,-122.40061,False,0.362,False,False,False,False,False,False,False,False,R,2,2017-04-27 19:38:22,1493312400.0,1493244000.0,2017,27,4,19,Scattered Clouds,,,63.0,56.0,15.0,10.0,No,2017-4-27 19:0:0,False
450,468,37.733783,-122.393959,False,0.158,True,False,False,False,False,False,True,False,L,2,2020-12-14 06:17:00,1607918400.0,1607896800.0,2020,14,12,6,Fair,50.0,0.0,50.0,80.0,7.0,10.0,No,2020-12-14 6:0:0,False
451,469,37.720791,-122.400223,False,0.0,False,False,True,False,False,False,False,False,R,2,2016-06-10 11:17:06,1465549200.0,1465509600.0,2016,10,6,11,Scattered Clouds,,,64.0,60.0,26.5,10.0,No,2016-6-10 11:0:0,False
452,470,37.774626,-122.404289,False,0.009,False,False,False,False,False,False,False,True,L,2,2020-11-11 01:16:00,1605049200.0,1605045600.0,2020,11,11,1,Mostly Cloudy,55.0,0.0,55.0,80.0,3.0,10.0,No,2020-11-11 1:0:0,True
453,471,37.719101,-122.399734,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-01-30 07:56:44,1517288400.0,1517263200.0,2018,30,1,7,Mostly Cloudy,,,51.1,86.0,,10.0,No,2018-1-30 7:0:0,False
454,472,37.73137,-122.42359,False,0.442,False,False,False,False,False,False,False,False,R,2,2018-09-26 11:52:58,1537952400.0,1537912800.0,2018,26,9,11,Mostly Cloudy,,,61.0,81.0,3.5,9.0,No,2018-9-26 11:0:0,False
455,473,37.757771000000005,-122.39248700000002,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-06-23 12:20:53,1498212000.0,1498168800.0,2017,23,6,12,Partly Cloudy,,,70.0,63.0,15.0,10.0,No,2017-6-23 12:0:0,False
456,474,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2016-06-05 14:16:51,1465128000.0,1465077600.0,2016,5,6,14,Partly Cloudy,,,73.9,45.0,11.5,10.0,No,2016-6-5 14:0:0,True
457,475,37.767429,-122.405212,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-07-16 15:26:51,1594904400.0,1594850400.0,2020,16,7,15,Fair / Windy,69.0,0.0,69.0,58.0,25.0,10.0,No,2020-7-16 15:0:0,False
458,476,37.74446,-122.40528,False,0.573,False,False,False,False,False,False,False,False,R,2,2019-03-12 17:20:22,1552402800.0,1552341600.0,2019,12,3,17,Partly Cloudy,,,55.0,59.0,31.1,10.0,No,2019-3-12 17:0:0,False
459,477,37.78173,-122.397252,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-28 16:36:00,1572271200.0,1572213600.0,2019,28,10,16,Fair,69.0,0.0,69.0,18.0,9.0,10.0,No,2019-10-28 16:0:0,False
460,478,37.76041,-122.40648,False,0.0,False,False,False,False,False,False,False,False,R,4,2020-04-27 16:09:53,1587996000.0,1587938400.0,2020,27,4,16,Partly Cloudy / Windy,70.0,0.0,70.0,53.0,28.0,10.0,No,2020-4-27 16:0:0,False
461,479,37.80887,-122.366472,False,0.049,False,False,False,False,False,False,False,False,R,2,2020-10-27 17:18:00,1603810800.0,1603749600.0,2020,27,10,17,Fair,77.0,0.0,77.0,17.0,7.0,10.0,No,2020-10-27 17:0:0,False
462,480,37.787040000000005,-122.41827,False,0.0,False,False,False,False,False,False,False,True,R,2,2019-02-06 18:44:12,1549468800.0,1549404000.0,2019,6,2,18,Mostly Cloudy,,,52.0,59.0,8.1,10.0,No,2019-2-6 18:0:0,False
463,481,37.805382,-122.476067,False,0.0,True,False,False,False,False,False,False,False,R,2,2018-10-10 09:38:39,1539154800.0,1539122400.0,2018,10,10,9,Mostly Cloudy,,,62.1,70.0,4.6,10.0,No,2018-10-10 9:0:0,False
464,482,37.78224,-122.4103,False,0.0069999999999999,True,False,False,False,True,False,False,True,L,2,2018-08-16 13:50:06,1534417200.0,1534370400.0,2018,16,8,13,Partly Cloudy,,,68.0,61.0,21.9,10.0,No,2018-8-16 13:0:0,False
465,483,37.806366,-122.474716,False,0.0,False,False,True,False,False,False,True,False,R,2,2020-10-03 12:14:40,1601719200.0,1601676000.0,2020,3,10,12,Partly Cloudy,71.0,0.0,71.0,73.0,6.0,9.0,No,2020-10-3 12:0:0,True
466,484,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-10-21 22:09:47,1477080000.0,1477000800.0,2016,21,10,22,Clear,,,60.1,86.0,,10.0,No,2016-10-21 22:0:0,False
467,485,37.72297,-122.4477,False,0.178,False,False,False,False,False,False,False,False,R,2,2016-05-10 08:42:26,1462860000.0,1462831200.0,2016,10,5,8,Overcast,,,55.9,93.0,,8.0,No,2016-5-10 8:0:0,False
468,486,37.778062,-122.401983,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-04-05 16:48:00,1586095200.0,1586037600.0,2020,5,4,16,Cloudy,55.0,0.0,55.0,67.0,8.0,10.0,No,2020-4-5 16:0:0,True
469,487,37.808495,-122.367325,False,0.0,False,False,False,False,False,False,True,False,R,3,2020-11-12 23:01:20,1605214800.0,1605132000.0,2020,12,11,23,Mostly Cloudy,49.0,0.0,49.0,71.0,0.0,10.0,No,2020-11-12 23:0:0,False
470,488,37.771786,-122.423393,False,0.0,True,False,False,False,True,False,False,False,R,2,2020-03-08 01:41:00,1583622000.0,1583618400.0,2020,8,3,1,Partly Cloudy,47.0,0.0,47.0,80.0,3.0,10.0,No,2020-3-8 1:0:0,True
471,489,37.769462,-122.411137,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-06-10 17:25:00,1591801200.0,1591740000.0,2020,10,6,17,Fair / Windy,68.0,0.0,68.0,61.0,25.0,10.0,No,2020-6-10 17:0:0,False
472,490,37.78699,-122.389859,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-13 18:48:00,1584115200.0,1584050400.0,2020,13,3,18,Mostly Cloudy,58.0,0.0,58.0,67.0,17.0,10.0,No,2020-3-13 18:0:0,False
473,491,37.714134,-122.451393,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-01-23 21:24:39,1516734000.0,1516658400.0,2018,23,1,21,Clear,,,51.1,80.0,3.5,10.0,No,2018-1-23 21:0:0,False
474,492,37.807333,-122.475389,False,0.0,False,False,False,False,False,False,False,True,R,2,2020-06-19 23:36:00,1592600400.0,1592517600.0,2020,19,6,23,Fair,56.0,0.0,56.0,90.0,10.0,10.0,No,2020-6-19 23:0:0,False
475,493,37.778683,-122.400322,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-04-20 10:53:13,1492675200.0,1492639200.0,2017,20,4,10,Partly Cloudy,,,63.0,65.0,6.9,10.0,No,2017-4-20 10:0:0,False
476,494,37.76778,-122.39599,False,0.516,False,False,False,False,False,False,False,False,R,2,2017-03-24 12:54:11,1490349600.0,1490306400.0,2017,24,3,12,Light Rain,,0.04,55.9,90.0,26.5,6.0,No,2017-3-24 12:0:0,False
