Year,timestamp,Day,date,Month,Lat,Hour,Lng,Weather_Condition,Distance(mi),Wind_Chill(F),Crossing,Precipitation(in),Railway,Temperature(F),Stop,Humidity(%),Side,Wind_Speed(mph),Severity,Visibility(mi),Selected,ID
2016,11/30/2019 2:17,18,12/25/2020 0:00,12,37.767788,21,-122.40538,Clear,0,50,FALSE,0.01,FALSE,45,FALSE,58,R,8.1,3,10,No,1708
2016,11/4/2020 1:18,27,2/19/2018 0:00,9,37.746974,12,-122.404571,Clear,0.563,53,FALSE,0,FALSE,75.9,FALSE,52,R,5.8,2,10,No,1709
2019,10/18/2018 15:14,1,5/29/2017 0:00,7,37.73473,12,-122.40638,Partly Cloudy,0.42,67,FALSE,0,FALSE,67,FALSE,61,R,12,2,10,No,1710
2016,12/3/2020 21:53,5,1/18/2016 0:00,7,37.758154,7,-122.404751,Overcast,0.752,55,FALSE,0.01,FALSE,60.1,FALSE,72,R,5.8,2,10,No,1711
2020,12/11/2020 6:51,7,7/4/2017 0:00,11,37.732297,20,-122.414206,Mostly Cloudy,0.542,57,FALSE,0,FALSE,57,FALSE,62,R,16,2,10,No,1712
2016,3/14/2018 18:37,23,1/1/2018 0:00,5,37.808498,7,-122.366852,Mostly Cloudy,0,44,FALSE,0,FALSE,55.9,TRUE,69,R,12.7,3,10,No,1713
2020,6/7/2018 18:58,23,7/3/2020 0:00,1,37.80771,10,-122.36764,Mostly Cloudy,0.037,53,FALSE,0,FALSE,53,FALSE,80,R,3,2,9,No,1714
2019,2/21/2017 18:26,28,7/4/2014 0:00,6,37.712086,15,-122.453529,Mostly Cloudy,0.01,68,FALSE,0,FALSE,68,FALSE,52,R,17,3,10,No,1715
2016,10/9/2019 9:04,27,2/19/2018 0:00,5,37.808273,12,-122.367004,Partly Cloudy,0,61,FALSE,0,FALSE,68,TRUE,52,R,10.4,3,10,No,1716
2020,10/20/2019 2:17,28,9/7/2020 0:00,6,37.711312,22,-122.395505,Fair,0,57,FALSE,0,FALSE,57,FALSE,77,R,5,2,10,No,1717
2018,4/3/2017 15:14,4,12/25/2015 0:00,7,37.781525,13,-122.397532,Partly Cloudy,0.255,58,FALSE,0,FALSE,69.1,FALSE,57,R,17.3,4,10,No,1718
2019,9/21/2017 18:24,17,1/21/2019 0:00,12,37.809273,18,-122.365875,Partly Cloudy,0,54,FALSE,0,FALSE,54,FALSE,64,R,13,3,10,No,1719
2020,6/6/2017 8:52,20,11/10/2017 0:00,6,37.71145,9,-122.39556,Partly Cloudy,0.542,62,FALSE,0,FALSE,62,FALSE,72,R,6,2,10,No,1720
2018,6/3/2020 16:37,6,7/4/2016 0:00,12,37.76041,17,-122.40629,Clear,0,66,FALSE,0,FALSE,55,FALSE,57,R,5.8,3,10,No,1721
2018,9/2/2019 13:50,20,7/4/2013 0:00,9,37.775562,8,-122.405808,Partly Cloudy,0,66,FALSE,0,FALSE,59,FALSE,75,R,5,2,10,No,1722
2016,3/14/2020 6:09,7,1/19/2015 0:00,6,37.733096,17,-122.405622,Mostly Cloudy,0,61,FALSE,0,FALSE,66.9,FALSE,63,R,16.1,2,10,No,1723
2016,1/10/2019 19:21,8,10/8/2018 0:00,11,37.73456,9,-122.47512,Mostly Cloudy,0.011,57,TRUE,0,FALSE,64.9,FALSE,78,L,3.5,2,10,No,1724
2020,1/23/2018 17:32,17,1/1/2020 0:00,8,37.80811,10,-122.36719,Mostly Cloudy / Windy,0.037,67,FALSE,0,FALSE,67,FALSE,70,R,22,2,10,No,1725
2020,2/7/2018 6:43,6,9/7/2015 0:00,12,37.749321,2,-122.403839,Partly Cloudy,0,43,FALSE,0,FALSE,47,FALSE,86,R,8,2,10,No,1726
2017,4/10/2020 11:58,30,12/25/2020 0:00,11,37.81052,23,-122.36465,Clear,0,58,FALSE,0.02,FALSE,52,FALSE,89,R,6.9,1,10,No,1727
2019,1/12/2020 22:20,21,7/4/2019 0:00,12,37.78699,17,-122.389859,Cloudy,0,58,FALSE,0,FALSE,58,FALSE,51,R,3,2,10,No,1728
2017,4/13/2016 8:42,29,11/26/2015 0:00,9,37.743816,18,-122.405713,Mostly Cloudy,0.054,60,FALSE,0,FALSE,61,FALSE,90,R,13.8,2,10,No,1729
2020,10/9/2020 16:39,9,11/26/2015 0:00,4,37.757636,19,-122.404071,Mostly Cloudy,0.589,59,FALSE,0,FALSE,59,FALSE,72,R,9,2,10,No,1730
2017,1/14/2020 18:10,30,10/10/2016 0:00,1,37.73406,20,-122.41104,Partly Cloudy,0.02,48,FALSE,0,FALSE,53.1,FALSE,69,R,6,2,10,No,1731
2019,6/21/2017 8:29,13,10/12/2020 0:00,12,37.72362,21,-122.40134,Cloudy,0.136,59,FALSE,0,FALSE,59,FALSE,81,R,7,2,10,No,1732
2017,5/17/2020 14:49,10,5/26/2014 0:00,7,37.808253,0,-122.366974,Partly Cloudy,0,44,FALSE,0.03,FALSE,57,TRUE,83,R,5.8,2,9,No,1733
2020,11/4/2019 4:23,6,11/11/2016 0:00,11,37.784877,11,-122.39266,Mostly Cloudy,0,61,FALSE,0,FALSE,61,FALSE,52,R,20,2,10,No,1734
2019,5/11/2020 8:37,27,10/13/2014 0:00,9,37.77859,15,-122.40131,Partly Cloudy,0,67,FALSE,0,FALSE,67,FALSE,70,R,18,1,10,No,1735
2019,9/3/2019 14:48,9,1/1/2019 0:00,11,37.808273,17,-122.367004,Fair / Windy,0,52,FALSE,0,FALSE,52,TRUE,89,R,21,3,10,No,1736
2020,8/30/2018 12:13,30,10/10/2016 0:00,5,37.743958,14,-122.405594,Mostly Cloudy,0,67,FALSE,0,FALSE,67,FALSE,68,R,17,2,10,No,1737
2017,7/4/2017 18:28,12,9/3/2018 0:00,6,37.778091,21,-122.401176,Partly Cloudy,0,53,FALSE,0.02,FALSE,59,FALSE,78,R,16,3,10,No,1738
2020,1/3/2020 15:08,16,2/20/2012 0:00,4,37.786991,1,-122.389854,Cloudy,0,57,FALSE,0,FALSE,57,FALSE,81,R,12,3,10,No,1739
2017,6/15/2017 17:32,5,9/3/2018 0:00,6,37.77304,7,-122.40657,Scattered Clouds,0.208,58,FALSE,0.12,FALSE,55.9,FALSE,80,R,5.8,2,7,No,1740
2017,1/11/2020 4:42,14,1/21/2013 0:00,6,37.740299,16,-122.407848,Partly Cloudy,0,58,FALSE,0,FALSE,70,FALSE,53,R,15,2,10,No,1741
2018,4/11/2016 17:09,24,12/25/2017 0:00,7,37.756878,18,-122.403435,Partly Cloudy,0.01,63,FALSE,0,FALSE,63,FALSE,75,R,18.4,2,10,No,1742
2016,1/19/2017 8:33,8,7/4/2013 0:00,6,37.72049,3,-122.40014,Overcast,0.356,61,FALSE,0,FALSE,59,FALSE,81,R,12.7,2,10,No,1743
2016,12/7/2019 15:19,1,12/25/2014 0:00,6,37.80827,15,-122.36701,Mostly Cloudy,0,61,FALSE,0,FALSE,73,TRUE,53,R,6.9,2,10,No,1744
2020,1/12/2017 19:25,26,11/12/2018 0:00,12,37.770183,21,-122.420943,Fair,0,52,FALSE,0,FALSE,52,FALSE,80,L,7,2,10,No,1745
2020,4/19/2020 20:51,16,11/11/2016 0:00,5,37.774275,14,-122.404751,Mostly Cloudy,0,72,FALSE,0,FALSE,72,FALSE,44,L,17,2,10,No,1746
2016,8/1/2019 8:14,23,9/1/2014 0:00,12,37.812801,2,-122.362366,Overcast,0,76,FALSE,0,FALSE,50,FALSE,77,R,3.5,3,10,No,1747
2019,6/11/2017 20:00,24,2/15/2016 0:00,2,37.808941,0,-122.366257,Clear,0,41.4,FALSE,0,FALSE,48.9,FALSE,77,R,3.5,3,10,No,1748
2017,7/30/2020 18:23,1,11/11/2016 0:00,2,37.767818,18,-122.405411,Mostly Cloudy,0,60,FALSE,0,FALSE,55,FALSE,74,R,5.8,2,10,No,1749
2017,6/1/2016 20:01,10,12/25/2019 0:00,5,37.80811,15,-122.36719,Mostly Cloudy,0.037,50,FALSE,0,FALSE,66,FALSE,52,R,17.3,2,10,No,1750
2020,5/7/2020 12:10,12,1/21/2013 0:00,2,37.76083,18,-122.39235,Partly Cloudy,0,58,FALSE,0,FALSE,58,FALSE,67,R,8,1,10,No,1751
2017,5/12/2020 11:02,10,9/1/2014 0:00,2,37.808922,15,-122.366791,Mostly Cloudy,1.820000052,69,FALSE,0,FALSE,60.1,FALSE,67,R,11.5,3,10,No,1752
2020,4/9/2018 6:17,23,1/19/2015 0:00,12,37.78816,18,-122.38858,Mostly Cloudy,0.136,55,FALSE,0,FALSE,55,FALSE,53,R,14,2,10,No,1753
2017,2/28/2020 17:04,21,1/2/2012 0:00,5,37.808253,22,-122.366974,Partly Cloudy,0,58,FALSE,0,FALSE,53.1,TRUE,86,R,15,2,10,No,1754
2019,3/19/2017 9:45,10,10/8/2012 0:00,9,37.752502,18,-122.403008,Fair,0.01,68,FALSE,0,FALSE,68,FALSE,68,R,14,2,10,No,1755
2019,5/24/2018 17:05,6,7/4/2017 0:00,11,37.769077,16,-122.40515,Partly Cloudy,0,56,FALSE,0,FALSE,56,FALSE,77,R,10,2,10,No,1756
2020,1/16/2020 14:53,4,2/20/2017 0:00,1,37.786991,6,-122.389854,Mostly Cloudy,0,52,FALSE,0,FALSE,52,FALSE,86,R,13,3,9,No,1757
2018,4/5/2020 10:09,20,11/12/2018 0:00,7,37.78547,2,-122.39167,Partly Cloudy,0,56,FALSE,0,FALSE,57,FALSE,93,R,6.9,1,10,No,1758
2016,2/2/2017 18:48,25,5/29/2017 0:00,3,37.763877,15,-122.404939,Scattered Clouds,0.038,71,FALSE,0,FALSE,64,FALSE,58,R,23,2,10,No,1759
2018,9/27/2018 23:02,3,2/18/2013 0:00,1,37.778091,21,-122.401176,Rain,0,69,FALSE,0.14,FALSE,53.1,FALSE,100,R,3.5,3,2.5,No,1760
2019,10/19/2018 18:44,14,11/28/2019 0:00,11,37.77304,13,-122.40657,Cloudy,0.208,59,FALSE,0,FALSE,59,FALSE,81,R,6,2,8,No,1761
2020,9/4/2019 15:53,14,12/25/2018 0:00,1,37.78699,9,-122.389859,Fair,0,54,FALSE,0,FALSE,54,FALSE,62,R,6,2,10,No,1762
2016,10/1/2016 16:10,26,11/10/2017 0:00,10,37.729931,9,-122.439972,Partly Cloudy,0,50,FALSE,0,FALSE,62.1,FALSE,72,R,8.1,3,10,No,1763
2020,2/18/2019 10:46,31,7/4/2019 0:00,12,37.785378,3,-122.392075,Fair,0,51,FALSE,0,FALSE,51,FALSE,80,R,12,3,8,No,1764
2019,11/26/2019 6:44,23,12/25/2016 0:00,5,37.808273,8,-122.367004,Cloudy,0,59,FALSE,0,FALSE,59,TRUE,78,R,10,3,10,No,1765
2017,7/26/2018 21:12,10,12/25/2019 0:00,3,37.769592,17,-122.416885,Partly Cloudy,0,51,FALSE,0,FALSE,63,FALSE,63,R,13.8,2,10,No,1766
2019,1/8/2018 17:34,3,12/25/2012 0:00,2,37.77056,14,-122.40589,Scattered Clouds,0.3,70,FALSE,0,FALSE,55,FALSE,64,R,21.9,2,10,No,1767
2018,11/29/2017 7:52,19,11/26/2015 0:00,4,37.761349,14,-122.392647,Partly Cloudy,0,51,FALSE,0,FALSE,62.1,FALSE,58,R,26.5,3,10,No,1768
2017,3/5/2020 19:07,23,10/14/2013 0:00,5,37.751923,15,-122.403069,Partly Cloudy,0,53,FALSE,0,FALSE,64.9,FALSE,61,R,23,2,10,No,1769
2016,12/6/2019 23:18,10,2/20/2017 0:00,10,37.732319,13,-122.414185,Scattered Clouds,0,48,FALSE,0,FALSE,66,FALSE,60,R,17.3,2,10,No,1770
2017,11/28/2020 20:15,13,7/3/2020 0:00,6,37.766307,2,-122.405236,Partly Cloudy,0.962,65,FALSE,0,FALSE,54,FALSE,83,R,5.8,2,10,No,1771
2020,5/30/2020 1:17,24,1/1/2016 0:00,1,37.813098,15,-122.36171,Mostly Cloudy,0,59,FALSE,0,FALSE,59,FALSE,78,R,15,2,10,No,1772
2017,12/18/2020 8:22,2,7/4/2013 0:00,4,37.81113,19,-122.363946,Scattered Clouds,0.94,70,FALSE,0,FALSE,62.1,FALSE,70,R,10.4,2,10,No,1773
2017,7/3/2018 19:52,13,1/1/2014 0:00,1,37.77304,19,-122.40657,Clear,0.208,64,FALSE,0,FALSE,50,FALSE,77,R,13.8,2,10,No,1774
2017,2/21/2020 17:03,13,1/20/2014 0:00,8,37.782732,2,-122.395501,Mostly Cloudy,0,66,FALSE,0,FALSE,50,FALSE,93,R,16,2,10,No,1775
2020,9/13/2019 10:35,17,12/25/2015 0:00,1,37.725182,14,-122.401639,Mostly Cloudy,0,54,FALSE,0,FALSE,54,FALSE,55,R,3,2,10,No,1776
2018,1/10/2018 14:16,5,7/3/2015 0:00,7,37.784219,6,-122.393706,Overcast,0,79,FALSE,0,FALSE,55,FALSE,89,R,4.6,2,5,No,1777
2020,8/2/2017 12:06,28,11/11/2013 0:00,10,37.807072,7,-122.475616,Fair,0,47,FALSE,0,FALSE,49,FALSE,59,R,5,2,10,No,1778
2020,11/1/2020 13:59,31,12/25/2016 0:00,7,37.716339,17,-122.459061,Fair,0,70,FALSE,0,FALSE,70,FALSE,59,R,18,2,10,No,1779
2020,3/16/2020 10:33,29,5/25/2020 0:00,12,37.80827,12,-122.36701,Fair,0,55,FALSE,0,FALSE,55,TRUE,72,R,7,2,10,No,1780
2017,1/6/2020 17:26,8,5/26/2014 0:00,2,37.778069,15,-122.401993,Overcast,0,58,FALSE,0,FALSE,63,FALSE,84,R,13.8,2,9,No,1781
2016,5/5/2020 22:06,3,12/25/2018 0:00,10,37.71951,14,-122.44822,Overcast,0,61,FALSE,0,FALSE,64,FALSE,60,R,10.4,4,10,No,1782
2016,11/17/2020 23:44,20,1/1/2013 0:00,4,37.808321,18,-122.36702,Mostly Cloudy,2.106,48,FALSE,0,FALSE,66,TRUE,56,R,8.1,2,10,No,1783
2020,4/22/2017 1:57,21,2/18/2019 0:00,5,37.768227,8,-122.405853,Partly Cloudy,0.01,60,FALSE,0,FALSE,60,FALSE,78,R,5,2,10,No,1784
2017,1/7/2017 3:49,15,9/5/2016 0:00,3,37.797604,7,-122.423879,Scattered Clouds,0.131,62,TRUE,0,FALSE,53.1,FALSE,89,L,11.5,3,10,No,1785
2017,7/25/2017 12:29,3,1/1/2015 0:00,5,37.719143,9,-122.448471,Partly Cloudy,0,64,FALSE,0,FALSE,64.9,FALSE,73,R,4.6,3,10,No,1786
2017,11/5/2016 22:22,28,1/16/2017 0:00,2,37.785717,9,-122.405884,Clear,0.01,76,TRUE,0,TRUE,48.9,FALSE,61,L,8.1,2,10,No,1787
2020,9/20/2019 23:34,29,9/2/2019 0:00,11,37.769051,3,-122.409248,Fair,0.709999979,42,FALSE,0,FALSE,42,FALSE,85,R,3,2,10,No,1788
2020,8/9/2019 11:47,16,10/12/2020 0:00,2,37.808491,6,-122.367348,Mostly Cloudy,0,52,FALSE,0,FALSE,52,TRUE,80,R,12,3,9,No,1789
2019,1/19/2017 2:03,26,9/4/2017 0:00,10,37.808498,1,-122.366852,Fair,0.01,61,FALSE,0,FALSE,61,TRUE,44,R,0,3,10,No,1790
2018,11/10/2016 20:45,11,2/20/2017 0:00,6,37.735153,2,-122.407501,Clear,0.01,54,FALSE,0,FALSE,55.9,FALSE,69,R,16.1,3,10,No,1791
2020,4/27/2017 2:10,26,1/2/2017 0:00,3,37.751941,17,-122.403063,Partly Cloudy / Windy,0.199,59,FALSE,0,FALSE,59,FALSE,48,R,22,2,10,No,1792
2016,6/5/2018 9:44,25,11/11/2013 0:00,7,37.774757,19,-122.454674,Partly Cloudy,0,68,TRUE,0,FALSE,69.1,FALSE,65,L,10.4,2,10,No,1793
2016,3/26/2016 1:28,18,9/4/2017 0:00,11,37.772011,19,-122.389603,Partly Cloudy,0.01,70,TRUE,0,FALSE,60.1,TRUE,41,R,10.4,2,10,No,1794
2019,1/15/2018 13:16,28,11/24/2016 0:00,3,37.750099,8,-122.39225,Mostly Cloudy,0,57,FALSE,0.02,FALSE,55.9,FALSE,72,R,11.5,3,9,No,1795
2020,4/13/2017 4:42,7,7/4/2018 0:00,4,37.735855,15,-122.412987,Fair,0,64,FALSE,0,FALSE,64,FALSE,45,L,12,1,10,No,1796
2017,5/27/2016 14:22,3,2/20/2017 0:00,10,37.769077,16,-122.405823,Partly Cloudy,0.01,59,FALSE,0,FALSE,71.1,FALSE,24,R,18.4,3,10,No,1797
2018,9/8/2019 20:58,24,1/20/2014 0:00,2,37.767567,2,-122.405502,Clear,0,72,FALSE,0,FALSE,43,FALSE,68,R,5.8,2,10,No,1798
2020,9/4/2019 13:17,15,10/10/2016 0:00,1,37.808253,8,-122.366974,Mostly Cloudy,0,45,FALSE,0,FALSE,45,TRUE,82,R,0,2,10,No,1799
2017,11/14/2019 8:54,29,10/10/2016 0:00,9,37.786663,17,-122.390205,Mostly Cloudy,0,62,TRUE,0,FALSE,63,FALSE,78,R,17.3,2,10,No,1800
2019,11/24/2020 20:08,11,1/18/2016 0:00,10,37.738755,23,-122.408004,Fair,0.11,54,FALSE,0,FALSE,54,FALSE,69,R,0,2,10,No,1801
2020,4/10/2019 19:43,31,1/15/2018 0:00,1,37.808273,17,-122.367004,Mostly Cloudy,0,67,FALSE,0,FALSE,67,TRUE,59,R,5,3,10,No,1802
2019,9/11/2018 17:45,4,12/25/2019 0:00,12,37.769669,16,-122.416107,Cloudy,0.270000011,56,FALSE,0,FALSE,56,FALSE,84,R,6,2,10,No,1803
2019,12/29/2019 12:22,3,7/4/2017 0:00,2,37.71554,3,-122.398495,Overcast,0,69,FALSE,0,FALSE,52,FALSE,86,R,5.8,2,9,No,1804
2020,9/4/2018 12:17,30,9/7/2015 0:00,12,37.784985,20,-122.392754,Cloudy,0,53,FALSE,0,FALSE,53,FALSE,77,R,5,3,6,No,1805
2018,1/30/2018 4:58,19,9/2/2013 0:00,1,37.75076,8,-122.4036,Partly Cloudy,0.068,50,FALSE,0.05,FALSE,48.9,FALSE,97,R,3.5,2,10,No,1806
2019,10/31/2018 16:03,10,5/28/2012 0:00,2,37.785542,1,-122.39138,Rain,0,40.6,FALSE,0.02,FALSE,46,FALSE,83,R,11.5,3,8,No,1807
2016,3/14/2020 12:15,12,2/18/2019 0:00,8,37.732295,8,-122.414206,Overcast,0,67,FALSE,0,FALSE,60.1,FALSE,86,R,18,2,8,No,1808
2017,4/3/2020 23:18,28,9/5/2016 0:00,7,37.76041,23,-122.40648,Mostly Cloudy,0,59,FALSE,0,FALSE,57,FALSE,93,R,3.5,4,9,No,1809
2016,3/28/2017 19:28,11,11/11/2013 0:00,11,37.77848,4,-122.40061,Clear,0.362,57,FALSE,0,FALSE,57.9,FALSE,87,R,16.1,2,10,No,1810
2019,11/26/2020 9:27,2,5/27/2019 0:00,6,37.761865,16,-122.40604,Fair,0.708,65,FALSE,0,FALSE,65,FALSE,68,R,16,2,10,No,1811
2020,8/7/2019 11:19,17,11/22/2018 0:00,5,37.808491,13,-122.367348,Fair,0,72,FALSE,0,FALSE,72,TRUE,53,R,6,3,10,No,1812
2020,1/3/2019 15:22,14,11/26/2020 0:00,11,37.771137,16,-122.406152,Fair,0,56,FALSE,0,FALSE,56,FALSE,60,R,13,2,10,No,1813
2017,7/11/2017 18:59,15,11/26/2015 0:00,2,37.772949,11,-122.406563,Overcast,0,66,FALSE,0,FALSE,62.1,FALSE,67,R,3.5,3,10,No,1814
2020,10/18/2016 15:52,3,1/21/2013 0:00,2,37.761364,3,-122.406105,Fair,0.001,43,FALSE,0,FALSE,43,FALSE,62,R,3,2,10,No,1815
2020,12/31/2020 14:09,27,1/19/2015 0:00,2,37.78609,5,-122.390814,Fair,0.079,50,FALSE,0,FALSE,50,FALSE,71,R,0,2,10,No,1816
2019,1/30/2020 21:48,13,1/20/2014 0:00,12,37.733096,6,-122.405622,Fog,0,56,FALSE,0,FALSE,56,FALSE,93,R,0,2,0.25,No,1817
2018,1/8/2020 2:13,27,11/26/2020 0:00,4,37.782732,18,-122.395501,Scattered Clouds,0,63,FALSE,0,FALSE,62.1,FALSE,62,R,15,2,10,No,1818
2019,1/9/2020 20:57,29,1/15/2018 0:00,12,37.79574,2,-122.423316,Cloudy,0,50,TRUE,0,FALSE,50,FALSE,89,R,5,2,6,No,1819
2017,5/1/2018 18:43,4,12/25/2012 0:00,1,37.808498,21,-122.366852,Overcast,0,67,FALSE,0,FALSE,48.9,TRUE,100,R,3.5,3,10,No,1820
2020,9/6/2018 15:28,4,11/11/2015 0:00,4,37.74063,16,-122.40793,Light Rain,0.383,58,FALSE,0.01,FALSE,58,FALSE,84,R,16,2,2,No,1821
2019,9/14/2018 12:59,18,12/25/2015 0:00,3,37.753132,6,-122.402832,Clear,0,55,FALSE,0,FALSE,50,FALSE,86,R,3.5,2,10,No,1822
2018,5/1/2020 13:59,31,2/16/2015 0:00,1,37.808253,11,-122.366974,Scattered Clouds,0,73,FALSE,0,FALSE,55.9,TRUE,84,R,3.5,2,10,No,1823
2017,12/7/2018 17:26,19,1/21/2013 0:00,1,37.769662,9,-122.41565,Scattered Clouds,0,61,FALSE,0,FALSE,53.6,FALSE,82,R,10.4,2,10,No,1824
2018,2/7/2017 13:28,8,5/30/2016 0:00,2,37.7374,19,-122.40227,Clear,0.601,59,FALSE,0,FALSE,59,FALSE,78,R,4.6,2,10,No,1825
2018,10/23/2019 7:06,14,12/25/2016 0:00,2,37.752502,22,-122.40303,Partly Cloudy,0,69,FALSE,0,FALSE,50,FALSE,77,R,10.4,2,10,No,1826
2017,9/10/2020 18:45,17,11/24/2016 0:00,1,37.787388,19,-122.389345,Mostly Cloudy,1.889,70,FALSE,0.04,FALSE,48.9,FALSE,80,R,4.6,2,8,No,1827
2019,12/5/2017 7:53,11,2/20/2017 0:00,12,37.752502,18,-122.403008,Cloudy,0,58,FALSE,0,FALSE,58,FALSE,87,R,5,2,10,No,1828
2019,8/18/2017 18:50,6,2/17/2020 0:00,12,37.808498,17,-122.366852,Cloudy,0,62,FALSE,0,FALSE,62,TRUE,65,R,20,3,10,No,1829
2020,4/6/2020 14:01,30,1/21/2013 0:00,4,37.808273,5,-122.367004,Cloudy,0,54,FALSE,0,FALSE,54,TRUE,90,R,17,3,9,No,1830
2018,11/5/2018 9:00,5,7/4/2014 0:00,1,37.719162,19,-122.448273,Light Rain,0,65,FALSE,0,FALSE,54,FALSE,90,R,3.5,3,7,No,1831
2017,4/4/2019 15:15,29,11/22/2018 0:00,8,37.76778,8,-122.395988,Overcast,0.540000021,61,FALSE,0,FALSE,60.1,FALSE,83,R,9.2,3,9,No,1832
2020,5/24/2017 13:47,17,9/1/2014 0:00,12,37.78776,10,-122.3953,Partly Cloudy / Windy,0.078,57,TRUE,0,FALSE,57,FALSE,67,R,23,2,10,No,1833
2019,10/19/2016 17:51,20,2/18/2013 0:00,8,37.81064,15,-122.36452,Fair / Windy,0.021,71,FALSE,0,FALSE,71,FALSE,57,R,22,2,10,No,1834
2018,9/26/2019 20:34,1,7/4/2018 0:00,3,37.76181,23,-122.405846,Overcast,0,52,FALSE,0.03,FALSE,48.9,FALSE,90,R,16.1,2,9,No,1835
2020,12/17/2020 10:36,1,5/27/2013 0:00,10,37.733162,5,-122.412247,Mostly Cloudy,0,64,FALSE,0,FALSE,64,FALSE,65,R,0,3,9,No,1836
2017,5/24/2016 1:49,27,7/3/2015 0:00,4,37.775314,19,-122.406052,Scattered Clouds,0.01,40.3,FALSE,0,FALSE,63,FALSE,56,R,15,3,10,No,1837
2017,6/15/2018 9:11,23,11/22/2018 0:00,2,37.766453,14,-122.405304,Scattered Clouds,0,61,FALSE,0.08,FALSE,53.1,FALSE,47,R,17.3,2,10,No,1838
2017,9/17/2018 10:57,6,1/16/2017 0:00,1,37.78632,18,-122.472641,Mostly Cloudy,0,59,TRUE,0,FALSE,46.9,FALSE,63,R,9.2,2,10,No,1839
2017,2/2/2017 8:28,23,2/20/2017 0:00,6,37.739666,12,-122.408146,Partly Cloudy,0.001,70,FALSE,0,FALSE,70,FALSE,63,R,15,2,10,No,1840
2020,8/20/2020 14:13,9,11/12/2018 0:00,12,37.773621,18,-122.440933,Partly Cloudy,0,59,TRUE,0,FALSE,59,FALSE,53,L,5,2,10,No,1841
2018,1/14/2020 9:31,1,11/27/2014 0:00,8,37.731361,1,-122.423836,Partly Cloudy,0,53,FALSE,0,FALSE,54,FALSE,90,R,5.8,3,10,No,1842
2019,4/29/2016 17:49,2,12/25/2019 0:00,8,37.75254,12,-122.40301,Fair,0.37,67,FALSE,0,FALSE,67,FALSE,70,R,9,2,10,No,1843
2019,2/23/2017 17:47,6,7/3/2015 0:00,11,37.772949,12,-122.406563,Fair,0.01,61,FALSE,0,FALSE,61,FALSE,67,R,7,3,10,No,1844
2018,10/14/2016 11:03,14,2/18/2013 0:00,12,37.807072,8,-122.475616,Overcast,0.01,83,FALSE,0,FALSE,55.9,FALSE,72,R,11.5,2,10,No,1845
2019,12/3/2020 2:21,24,9/4/2017 0:00,3,37.75251,18,-122.403005,Overcast,0.129,86,FALSE,0.49,FALSE,61,FALSE,36,R,8.1,2,10,No,1846
2017,6/29/2016 14:02,17,1/2/2017 0:00,12,37.785542,12,-122.39138,Partly Cloudy,0,66,FALSE,0.24,FALSE,64,FALSE,22,R,9.2,3,10,No,1847
2020,11/9/2020 12:57,29,9/2/2013 0:00,1,37.724003,12,-122.401497,Mostly Cloudy,0,59,FALSE,0,FALSE,59,FALSE,67,R,13,2,8,No,1848
2020,2/2/2020 22:11,12,5/27/2013 0:00,1,37.719157,10,-122.448254,Cloudy,0,54,FALSE,0,FALSE,54,FALSE,59,R,7,2,10,No,1849
2019,12/8/2020 16:32,1,5/25/2020 0:00,9,37.770949,23,-122.405755,Fair,3.766,66,FALSE,0,FALSE,66,FALSE,73,R,7,2,10,No,1850
2019,8/19/2019 19:22,30,1/1/2019 0:00,6,37.765276,11,-122.40485,Fair,0.259,66,FALSE,0,FALSE,66,FALSE,63,R,10,2,10,No,1851
2016,10/19/2020 19:06,28,9/4/2017 0:00,11,37.760708,4,-122.40647,Mostly Cloudy,0.736,66,FALSE,0,FALSE,51.1,FALSE,86,R,6.9,2,9,No,1852
2016,3/19/2019 17:57,24,1/1/2016 0:00,12,37.804347,20,-122.420078,Clear,0.056,42.5,TRUE,0,TRUE,46,FALSE,73,R,6.9,4,10,No,1853
2019,6/18/2020 20:40,22,10/8/2012 0:00,2,37.77118,22,-122.47945,Clear,0,65,FALSE,0,FALSE,48.9,FALSE,66,R,3.5,4,10,No,1854
2016,6/12/2019 20:05,7,9/2/2019 0:00,4,37.782589,17,-122.395761,Mostly Cloudy,0.283,58,FALSE,0,FALSE,63,FALSE,70,R,16.1,2,10,No,1855
2016,6/23/2020 17:53,5,11/26/2020 0:00,12,37.76965,13,-122.41778,Overcast,0,44,TRUE,0,FALSE,54,FALSE,77,R,6.9,2,10,No,1856
2019,11/17/2020 17:50,2,10/8/2018 0:00,11,37.807205,9,-122.475274,Fair,1.78,56,FALSE,0,FALSE,56,FALSE,67,R,0,2,10,No,1857
2018,2/6/2018 13:38,8,5/27/2013 0:00,6,37.74063,10,-122.40793,Partly Cloudy,0.368,70,FALSE,0.01,FALSE,64,FALSE,60,R,16.1,2,10,No,1858
2020,6/12/2020 16:15,29,1/1/2015 0:00,2,37.743949,16,-122.405578,Mostly Cloudy / Windy,0,53,FALSE,0,FALSE,53,FALSE,61,R,36,2,10,No,1859
2016,6/24/2019 8:03,3,2/17/2014 0:00,6,37.740299,0,-122.407845,Clear,0,69,FALSE,0,FALSE,57.9,FALSE,84,R,4.6,2,10,No,1860
2020,11/26/2020 5:33,25,7/3/2020 0:00,4,37.765234,3,-122.404893,Fair,0.295,57,FALSE,0,FALSE,57,FALSE,83,R,0,2,10,No,1861
